"Filtros";"Produtos Disponíveis, Meus Produtos"
"WebGlobal ID";"PRODUTO";"MARCA";"No DE LOJAS";"MAIS BARATO";"STATUS";"CODIGO LOJISTA";"CODIGO INTERNO";"RANKING";"LOJISTA";"SELLERS";"PRECO";"DIFERENÇA";"PERCENTUAL";"No DE PARCELAS";"VALOR DA PARCELA"
"2092955";"Cafeteira Elétrica Electrolux Efficient Preto 110v - Ecm10";"Electrolux";"23";"52,11";"Ganhando";"MKP003250003192";"";"77º";"Carrefour";"Olist-store";"172,47";"58,47";"51,29%";"3";"57,49"
"2092955";"Cafeteira Elétrica Electrolux Efficient Preto 110v - Ecm10";"Electrolux";"23";"52,11";"Ganhando";"MKP003250003192";"";"77º";"Carrefour";"Olist-store";"172,47";"58,47";"51,29%";"3";"57,49"
"2092955";"Cafeteira Elétrica Electrolux Efficient Preto 110v - Ecm10";"Electrolux";"23";"52,11";"Ganhando";"MKP003250003192";"";"79º";"Casas Bahia";"Olist Top";"172,71";"58,71";"51,50%";"6";"33,87"
"2092955";"Cafeteira Elétrica Electrolux Efficient Preto 110v - Ecm10";"Electrolux";"23";"52,11";"Ganhando";"MKP003250003192";"";"79º";"Extra";"Olist Top";"172,71";"58,71";"51,50%";"6";"33,87"
"2092955";"Cafeteira Elétrica Electrolux Efficient Preto 110v - Ecm10";"Electrolux";"23";"52,11";"Ganhando";"MKP003250003192";"";"79º";"Ponto Frio";"Olist Top";"172,71";"58,71";"51,50%";"6";"33,87"
"2092955";"Cafeteira Elétrica Electrolux Efficient Preto 110v - Ecm10";"Electrolux";"23";"52,11";"Ganhando";"MKP003250003192";"";"82º";"Ponto Frio";"Mataplace";"172,90";"58,90";"51,67%";"6";"28,82"
"2092955";"Cafeteira Elétrica Electrolux Efficient Preto 110v - Ecm10";"Electrolux";"23";"52,11";"Ganhando";"MKP003250003192";"";"82º";"Extra";"Mataplace";"172,90";"58,90";"51,67%";"6";"28,82"
"2092955";"Cafeteira Elétrica Electrolux Efficient Preto 110v - Ecm10";"Electrolux";"23";"52,11";"Ganhando";"MKP003250003192";"";"82º";"Casas Bahia";"Mataplace";"172,90";"58,90";"51,67%";"6";"28,82"
"2092955";"Cafeteira Elétrica Electrolux Efficient Preto 110v - Ecm10";"Electrolux";"23";"52,11";"Ganhando";"MKP003250003192";"";"85º";"Magazine Luiza";"Fast Shop";"174,00";"60,00";"52,63%";"2";"87,00"
"2092955";"Cafeteira Elétrica Electrolux Efficient Preto 110v - Ecm10";"Electrolux";"23";"52,11";"Ganhando";"MKP003250003192";"";"85º";"Magazine Luiza";"Rgdmagazine";"174,00";"60,00";"52,63%";"2";"87,00"
"2092955";"Cafeteira Elétrica Electrolux Efficient Preto 110v - Ecm10";"Electrolux";"23";"52,11";"Ganhando";"MKP003250003192";"";"87º";"Americanas";"Frio Peças";"174,24";"60,24";"52,84%";"3";"66,00"
"2092955";"Cafeteira Elétrica Electrolux Efficient Preto 110v - Ecm10";"Electrolux";"23";"52,11";"Ganhando";"MKP003250003192";"";"88º";"Magazine Luiza";"Hsc Magazine";"175,66";"61,66";"54,09%";"2";"92,45"
